id,opp,oppBebouwd,hoogte,oppVerhouding,volVerhouding,volNieuw,volNieuwGem
279,123.34507,69.47,9.289996,0.5632167,5.2322807,516.4221,652.109
280,231.72453,92.68,2.7100022,0.39995766,1.0838861,461.25568,362.38855
281,3412.691,466.8,6.664265,0.13678356,0.91156185,2521.32,2965.4194
282,7096.4253,3577.38,9.96,0.50411016,5.020937,33519.426,38359.594
283,67.33448,57.78,2.8899965,0.85810417,2.479918,357.9032,290.52
284,426.8648,93.03,10.350005,0.21793786,2.255658,842.3148,969.23816
285,140.53758,102.52,9.959998,0.72948456,7.265665,1021.099,1036.2814
286,125.757195,125.29,4.869982,0.99628496,4.8518896,870.3677,824.44855
287,818.2003,0.0,0.0,0.0,0.0,0.0,0.0
288,137.8846,78.64,9.4,0.570332,5.3611207,610.262,730.77783
289,87.440094,59.17,9.240004,0.67669183,6.2526355,756.8237,538.2931
290,1487.616,157.61,10.219649,0.105948046,1.0827519,1442.7986,1744.9943
291,178.53387,343.97,5.4500012,1.9266372,10.500175,1874.637,1811.0565
292,435.01416,0.0,0.0,0.0,0.0,0.0,12.924441
293,189.29816,0.0,0.0,0.0,0.0,0.0,87.44196
294,115.78947,77.25,8.990006,0.66715914,5.997765,694.478,678.4545
295,183.23415,82.63,8.664287,0.45095304,3.9071865,586.9761,662.83124
296,270.01462,242.1,3.67,0.8966181,3.2905886,1213.4922,1156.1418
297,154.03244,88.06,8.960005,0.5716977,5.1224146,789.018,839.9346
298,300.59683,139.33,8.07,0.4635112,3.7405353,1124.3931,1130.882
299,413.3986,218.32,5.496574,0.5281102,2.9027967,1542.1826,1387.0596
300,241.73708,114.94,6.2400036,0.47547528,2.9669673,717.226,831.9615
301,1336.4708,569.45,5.250001,0.42608488,2.2369459,4572.6104,3548.475
302,404.7989,63.91,7.5700045,0.15788087,1.1951588,483.79898,560.3717
303,371.2981,161.2,7.1591377,0.4341525,3.1081576,1046.1216,1230.66
304,298.776,136.41,9.8600025,0.4565628,4.50171,1264.3695,1442.0533
305,222.98618,0.0,0.0,0.0,0.0,0.0,105.01622
306,503.97092,225.33,7.538446,0.44710913,3.3705082,2109.9136,1804.2836
307,162.59944,55.43,10.909994,0.34089908,3.7192068,475.78705,616.24695
308,4724.5854,0.0,0.0,0.0,0.0,0.0,0.0
309,135.17455,111.33,9.490003,0.82360184,7.8159833,1056.522,1106.2365
310,301.12204,0.0,0.0,0.0,0.0,548.97614,96.87814
311,27.74642,44.43,8.009994,1.6012877,12.8263035,355.884,387.33383
312,125.31926,0.0,0.0,0.0,0.0,0.0,131.16295
313,195.73654,68.91,9.480003,0.35205486,3.3374815,653.2671,643.5535
314,201.93549,41.96,10.0300045,0.20778914,2.084126,420.85898,484.61115
315,253.44174,38.29,9.949987,0.15108009,1.503245,380.98502,372.9423
316,295.29755,102.92,10.009998,0.34852982,3.488783,949.59564,1152.1503
317,553.12683,166.04,9.720001,0.3001843,2.9177918,1997.8438,1583.0437
318,505.6646,280.47,11.9,0.5546562,6.6004086,3052.6238,3551.4888
319,385.5348,109.54,6.231276,0.28412482,1.7704601,1024.7445,858.9799
320,268.55695,249.63,7.439999,0.9295235,6.9156547,1857.2471,1940.133
321,265.57394,0.0,0.0,0.0,0.0,0.0,64.58543
322,151.07933,90.72,8.712456,0.60047925,5.231649,790.394,825.6025
323,582.0123,96.53,3.3900032,0.16585559,0.562251,468.7334,440.12302
324,139.58975,62.64,9.920003,0.44874355,4.451537,492.43506,640.48047
325,436.49796,172.42,5.139543,0.39500758,2.0301585,886.16003,952.44135
326,327.02182,180.96,8.206891,0.5533576,4.541345,1485.119,1591.6555
327,185.81375,204.89,8.733931,1.1026633,9.630585,1593.8125,1766.3496
328,141.0617,75.8,9.92,0.5373535,5.330547,751.93604,748.2168
329,807.0015,382.64,12.243885,0.4741503,5.805442,4685.0005,4646.5127
330,257.51498,133.33,10.841603,0.5177563,5.6133084,1445.511,1527.1769
331,191.7874,105.27,5.865356,0.54888904,3.2194293,902.4558,733.9187
332,377.1117,80.8,8.47,0.21426013,1.8147833,563.82996,746.76697
333,96.68297,58.11,5.9,0.6010366,3.5461159,342.849,446.489
334,291.33624,77.1,9.45,0.26464266,2.500873,973.417,711.1416
335,426.4705,92.84,10.529998,0.21769384,2.2923157,857.05884,1039.7579
336,74.649155,52.17,3.0199924,0.6988692,2.1105797,367.6457,278.3243
337,150.50995,66.04,9.779997,0.43877497,4.2912183,855.96375,657.377
338,168.38098,80.08,9.479995,0.47558817,4.5085735,759.158,804.8387
339,460.49734,0.0,0.0,0.0,0.0,548.97614,32.292713
340,152.76721,53.34,8.7,0.3491587,3.0376806,674.15063,487.92233
341,300.20352,178.2,10.24,0.5935973,6.0784364,1824.768,1966.8169
342,148.79425,72.79,9.440005,0.489199,4.6180415,687.138,681.51263
343,153.37558,68.3,5.8572035,0.4453121,2.6082838,610.1397,520.81824
344,144.30167,143.3,9.49,0.99305856,9.424126,1359.917,1426.094
345,196.34886,99.3,11.79,0.50573254,5.9625864,1041.7931,1202.1969
346,283.63177,162.47,9.244224,0.5728202,5.295278,1826.8943,1591.2141
347,234.1948,133.02,2.919997,0.56798875,1.6585253,673.4278,512.83124
348,187.06023,103.99,5.9218097,0.5559172,3.2920358,615.80896,674.0453
349,382.20718,355.09,6.798389,0.9290511,6.3160505,2122.8552,2682.601
350,99.36448,90.0,8.4048,0.9057563,7.6127005,756.432,758.39215
351,193.77156,92.83,9.569999,0.4790693,4.5846925,888.383,906.3664
352,428.85538,267.51,8.808833,0.62377673,5.494745,2356.451,2461.9756
353,53.354317,53.11,3.2199962,0.9954209,3.2052515,381.1067,249.93721
354,307.10013,162.69,6.908003,0.5297621,3.659598,1448.8483,1238.5637
355,279.01358,303.43,6.9111986,1.0875098,7.515996,2097.065,2135.528
356,181.31592,89.44,5.5935936,0.49328268,2.7592227,710.38367,636.23334
357,203.23595,97.83,5.93686,0.48136172,2.857777,580.80304,571.06226
358,68.24488,14.07,2.5899787,0.2061693,0.5339741,246.53368,201.87297
359,350.39447,91.6,8.76,0.26141965,2.2900362,802.416,830.066
360,170.81787,78.38,7.7954707,0.45885128,3.5769618,611.009,642.4588
361,1955.5067,877.13,12.207903,0.44854358,5.4757767,10118.359,11041.238
362,342.14728,291.06,11.469999,0.8506863,9.757371,3012.932,3214.0337
363,268.4752,80.11,6.1099987,0.29838884,1.8231554,402.0999,573.8451
