id,opp,oppBebouwd,hoogte,oppVerhouding,volVerhouding,zone,zoneId,type,typeId,mobi,volume,volNieuw,volNieuwGem
191,288.0,87.23,9.49,0.30288196,2.8743496,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7940.0,827.8127,827.8127,863.081
192,694.84,177.09,5.98,0.25486442,1.5240892,GALGENAKKER,22,woonuitbreidingsgebied,3,7273.0,1058.9982,994.8309,1165.9968
193,25.89,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8065.0,0.0,0.0,78.56165
194,1567.14,115.3,2.6109958,0.073573515,0.19210014,VELDEKEN,6,buitengebied,6,6216.0,301.04782,568.9351,432.61514
195,12347.12,0.0,0.0,0.0,0.0,VROMBAUT,9,landbouwgebied,5,6126.0,0.0,0.0,0.7300122
196,143.72,77.58,10.52,0.53979963,5.6786923,MOEIE,16,woonvernieuwingsgebied,2,7795.0,816.14166,816.14166,852.901
197,2082.32,0.0,0.0,0.0,0.0,MOEIE,16,woonvernieuwingsgebied,2,7795.0,0.0,0.0,12.335438
198,846.67,161.72,1.1824104,0.19100712,0.22584881,BALGERHOEK,20,woongebied,1,6136.0,191.2194,575.15424,472.11966
199,39.51,64.96,11.11,1.6441407,18.266403,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8018.0,721.70557,592.75165,737.171
200,3187.35,0.0,0.0,0.0,0.0,OOSTVELD,7,landbouwgebied,5,7206.0,0.0,0.0,4.1346226
201,805.93,152.55,0.0,0.18928443,0.0,OOSTVELDSTRAAT,2,buitengebied,6,6770.0,0.0,277.04092,234.85948
202,276.65,93.42,7.71,0.337683,2.603536,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7859.0,720.2682,720.2682,803.103
203,24.76,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8065.0,0.0,0.0,77.22381
204,806.87,179.3,5.2066703,0.22221673,1.1570091,MOLENSTRAAT,27,woongebied,1,7614.0,933.55597,1317.4908,1070.8644
205,172.56,88.44,13.77,0.5125174,7.057365,MOEIE,16,woonvernieuwingsgebied,2,7853.0,1217.8188,1088.8649,1255.4254
206,22.04,0.0,0.0,0.0,0.0,MOLENSTRAAT,27,woongebied,1,7984.0,0.0,0.0,50.084393
207,284.93,73.02,5.72,0.25627348,1.4658842,GALGENAKKER,22,woongebied,1,7009.0,417.67438,662.49634,537.83954
208,90.95,97.05,9.04,1.0670699,9.646312,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8033.0,877.33203,1087.4247,890.6991
209,2383.62,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,6040.0,0.0,0.0,0.40337738
210,1183.27,34.69,0.0,0.02931706,0.0,MOLENSTRAAT,27,woongebied,1,7934.0,0.0,141.4964,123.74156
211,229.41,101.18,10.08,0.44104442,4.445728,NIJVERHEIDSKAAI,18,bedrijventerrein,4,7302.0,1019.8944,605.942,971.1848
212,436.43,593.37,10.94947,1.3595995,14.886893,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8028.0,6497.087,8065.4033,6404.0522
213,509.29,108.5,6.7857804,0.21304168,1.4456542,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7715.0,736.2572,1120.192,846.9709
214,243.23,77.27,8.14,0.31768283,2.5859385,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8033.0,628.9778,628.9778,650.34686
215,649.95,127.15,5.7018876,0.19563043,1.1154627,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7550.0,724.995,724.995,859.1532
216,2159.96,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,6788.0,0.0,0.0,0.8067547
217,496.24,77.37,10.5,0.15591247,1.6370809,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7821.0,812.385,812.385,841.543
218,5653.55,2687.14,5.5516973,0.47530136,2.6387293,NIJVERHEIDSKAAI WEST,1,bedrijventerrein,4,6306.0,14918.1875,10531.391,20504.736
219,14.81,0.0,0.0,0.0,0.0,MOLENSTRAAT,27,woongebied,1,8013.0,0.0,0.0,47.524315
220,160.11,58.66,9.503546,0.36637312,3.4818435,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7924.0,557.47797,428.52405,570.6035
221,59.38,58.02,3.02,0.9770967,2.950832,ZANDVLEUGE,21,woongebied,1,7526.0,175.2204,366.1396,329.30353
222,247.7,247.7,5.51,1.0,5.51,ZANDVLEUGE,21,woongebied,1,7291.0,1364.827,1649.8368,1456.9865
223,785.77,218.34,4.35,0.27786756,1.2087239,ST JANSDREEF,23,woongebied,1,7429.0,949.779,1333.7139,1210.4701
224,1237.15,179.83,3.04,0.14535828,0.4418892,HOGE BOSSTRAAT,3,buitengebied,6,7579.0,546.6832,823.7241,743.7502
225,994.82,175.85,7.54,0.17676565,1.332813,GALGENAKKER,22,woongebied,1,7102.0,1325.909,1709.8439,1457.4536
226,212.14,0.0,0.0,0.0,0.0,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8038.0,0.0,0.0,76.33191
227,1210.63,0.0,0.0,0.0,0.0,GALGENAKKER,22,woonuitbreidingsgebied,3,7295.0,0.0,0.0,0.0
228,210.57,114.11,6.2954307,0.54191005,3.411557,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8021.0,718.3716,718.3716,856.4642
229,6798.93,0.0,0.0,0.0,0.0,VROMBAUT,9,landbouwgebied,5,6149.0,0.0,0.0,0.6347933
230,148.92,74.58,9.98,0.5008058,4.998042,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8022.0,744.3084,954.4011,758.26666
231,746.25,14.76,0.0,0.019778894,0.0,HOGE BOSSTRAAT,3,landbouwgebied,5,6988.0,0.0,75.16304,75.167
232,120.34,69.68,8.27,0.5790261,4.7885466,MOLENSTRAAT,27,woongebied,1,7781.0,576.25366,767.17285,616.5848
233,515.24,8.83,0.0,0.017137645,0.0,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8022.0,0.0,226.1117,198.19684
234,8201.53,2414.18,8.134888,0.29435724,2.3945632,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7939.0,19639.082,17527.805,22037.555
235,324.04,0.0,0.0,0.0,0.0,MOLENSTRAAT,27,bedrijventerrein,4,7920.0,0.0,1049.9895,139.64969
236,670.25,351.55,6.844225,0.52450573,3.5898354,WARME LANDEN,26,woonuitbreidingsgebied,3,7337.0,2406.0872,2734.5752,2561.306
237,11495.23,0.0,0.0,0.0,0.0,DE WAAI,13,landbouwgebied,5,5423.0,0.0,0.0,0.5078347
238,230.39,96.17,6.9171677,0.41742262,2.8873823,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7779.0,665.224,665.224,717.2405
239,534.28,426.1,8.219211,0.7975219,6.5550003,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8029.0,3502.2058,2407.956,3549.5283
240,106.05,101.61,12.25,0.9581329,11.737128,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8028.0,1244.7225,1244.7225,1255.6757
241,7019.58,1197.65,5.046354,0.17061563,0.86098677,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7823.0,6043.7656,19296.512,12520.002
242,2728.11,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,7141.0,0.0,0.0,1.1092877
243,235.85,110.54,10.04,0.4686877,4.705625,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7931.0,1109.8217,1109.8217,1119.0657
244,454.05,151.51,5.945994,0.33368573,1.9840932,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7937.0,900.8775,900.8775,1027.96
245,1695.95,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,5471.0,0.0,0.0,0.9580213
246,120.73,53.98,8.66,0.44711336,3.872002,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7926.0,467.4668,467.4668,483.66284
247,312.52,170.99,11.29,0.547133,6.1771317,KERKSTRAAT   ROZE,25,bedrijventerrein,4,7983.0,1930.4772,1814.4042,2026.6578
248,182.38,0.0,0.0,0.0,0.0,NIJVERHEIDSKAAI WEST,1,bedrijventerrein,4,6373.0,0.0,0.0,84.71344
249,171.35,139.14,10.409474,0.81202215,8.4527235,EEKLO CENTRUM,17,woongebied,1,7998.0,1448.3743,1448.3743,1478.2798
250,121.35,81.36,9.62,0.67045736,6.4497995,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7897.0,782.68317,782.68317,822.1987
251,4988.65,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,landbouwgebied,5,6473.0,0.0,0.0,0.7059104
252,151.51,83.46,10.08,0.55085474,5.5526156,MOEIE,16,bedrijventerrein,4,7652.0,841.2768,599.3074,805.1774
253,271.98,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8029.0,0.0,0.0,71.4221
254,634.32,231.25,5.612746,0.3645636,2.046203,GALGENAKKER,22,woonuitbreidingsgebied,3,6704.0,1297.9475,1511.2382,1346.4564
255,890.0,178.04,0.0,0.20004493,0.0,GALGENAKKER,22,woonuitbreidingsgebied,3,7112.0,0.0,213.29062,213.27452
256,115.95,67.41,8.65,0.5813713,5.0288615,WARME LANDEN,26,woonvernieuwingsgebied,2,7366.0,583.0965,793.1892,632.6592
257,6068.13,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,landbouwgebied,5,6975.0,0.0,0.0,0.5395743
258,570.49,109.05,6.4422483,0.19115147,1.2314453,ZANDVLEUGE,21,woongebied,1,6986.0,702.5272,1086.462,837.73303
259,329.63,101.09,0.0,0.30667716,0.0,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7530.0,0.0,342.1705,342.18893
260,1996.41,227.35,0.0,0.11387941,0.0,OOSTVELDSTRAAT,2,buitengebied,6,6959.0,0.0,267.8873,267.90356
261,14626.81,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,landbouwgebied,5,6024.0,0.0,317.3967,0.6030536
262,13703.27,0.0,0.0,0.0,0.0,BOTERHOEK,14,landbouwgebied,5,5029.0,0.0,0.0,0.66653293
263,5551.73,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,landbouwgebied,5,6707.0,0.0,0.0,0.22217768
264,128.02,74.47,7.93,0.581706,4.6129284,MOEIE,16,woonvernieuwingsgebied,2,7959.0,590.5471,800.6398,688.16943
265,135.48,86.23,3.31,0.63647777,2.1067412,WARME LANDEN,26,woonvernieuwingsgebied,2,7366.0,285.4213,495.51398,455.23526
266,273.73,93.7,9.68,0.34230807,3.3135424,VELDEKEN,6,buitengebied,6,6216.0,907.016,838.06836,911.5041
267,2461.35,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,5281.0,0.0,0.0,0.7563326
268,32815.77,66.03,10.02,0.0020121422,0.020161666,NIJVERHEIDSKAAI,18,bedrijventerrein,4,7369.0,661.6206,426.03265,582.21136
269,892.12,162.51,7.1573243,0.18216158,1.3037895,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7869.0,1163.1367,995.2163,1276.5486
270,758.94,153.39,6.74,0.20211084,1.362227,ST JANSDREEF,23,woongebied,1,7429.0,1033.8485,1033.8485,1170.3176
271,161.21,99.96,6.437584,0.62006074,3.991693,MOLENSTRAAT,27,woongebied,1,7781.0,643.50085,834.42004,695.9415
272,147.21,81.16,6.38,0.55132127,3.5174296,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8042.0,517.80084,517.80084,614.6486
273,8673.95,0.0,0.0,0.0,0.0,BOTERHOEK,14,woongebied,1,5888.0,0.0,0.0,0.0
274,308.5,100.47,7.51,0.32567263,2.4458013,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8029.0,754.5297,1096.7002,881.0839
275,252.32,79.26,10.11,0.3141249,3.175803,MOLENSTRAAT,27,bedrijventerrein,4,7920.0,801.3186,801.3186,813.8584
276,671.96,162.48,7.21,0.2418001,1.7433788,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7715.0,1171.4808,1171.4808,1282.4626
277,2808.27,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,5396.0,0.0,0.0,0.65548825
278,378.81,111.98,4.9720745,0.29560995,1.4697948,GALGENAKKER,22,woonuitbreidingsgebied,3,6880.0,556.77295,823.1089,745.2791
279,186.72,95.64,1.0527227,0.5122108,0.5392159,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8033.0,100.682396,291.6016,231.67912
280,88.9,0.0,0.0,0.0,0.0,MOLENSTRAAT,27,woongebied,1,7896.0,0.0,0.0,56.55413
281,13.81,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8065.0,0.0,743.2567,81.90628
282,9673.91,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,landbouwgebied,5,6909.0,0.0,0.0,0.47609502
283,5374.79,0.0,0.0,0.0,0.0,VELDEKEN,6,woonvernieuwingsgebied,2,6970.0,0.0,0.0,0.0
284,101.71,67.6,10.32,0.66463476,6.8590302,GALGENAKKER,22,woongebied,1,7138.0,697.63196,697.63196,742.9519
285,663.7,138.5,1.89,0.20867862,0.39440256,BALGERHOEK,20,woongebied,1,6192.0,261.76498,645.6998,544.96124
286,47597.08,0.0,0.0,0.0,0.0,KRUISKENS,11,landbouwgebied,5,6796.0,0.0,0.0,0.12695868
287,1242.38,0.0,0.0,0.0,0.0,GALGENAKKER,22,bedrijventerrein,4,6344.0,0.0,0.0,881.4778
288,473.0,170.84,4.725069,0.3611839,1.706619,POKMOERE,4,buitengebied,6,7426.0,807.2308,1124.4604,1029.7216
289,742.66,145.46,8.47,0.19586353,1.6589642,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7918.0,1232.0463,1088.4263,1297.1888
290,8624.71,25.49,2.48,0.0029554616,0.007329545,SINT-JANS VELD,12,landbouwgebied,5,5865.0,63.2152,-34.000362,67.10202
291,318.04,118.72,10.84,0.37328637,4.0464244,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7897.0,1286.9248,1286.9248,1347.1133
292,5893.26,0.0,0.0,0.0,0.0,KRUISKENS,11,landbouwgebied,5,6279.0,0.0,0.0,0.5395743
293,604.89,181.12,6.0506988,0.29942632,1.8117386,BALGERHOEK,20,woongebied,1,6212.0,1095.9026,952.28253,1260.633
294,274.34,119.91,8.149875,0.4370854,3.5621912,GALGENAKKER,22,woonuitbreidingsgebied,3,7083.0,977.2515,977.2515,1032.5491
295,155.62,79.89,8.5,0.5133659,4.3636103,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8018.0,679.065,679.065,695.24207
296,100.33,115.58,9.579325,1.1519984,11.035367,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8041.0,1107.1783,911.49585,1117.4675
297,255.11,137.31,6.5891013,0.5382384,3.5465074,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7752.0,904.7495,1246.92,1039.081
298,147.48,74.21,11.24,0.5031869,5.6558204,MOEIE,16,woonvernieuwingsgebied,2,7890.0,834.12036,834.12036,873.3689
299,48139.99,0.0,0.0,0.0,0.0,KRUISKENS,11,woongebied,1,7098.0,0.0,0.0,0.0
300,33565.86,485.13,6.76604,0.014453079,0.09779011,NIJVERHEIDSKAAI WEST,1,bedrijventerrein,4,6180.0,3282.409,19810.668,8944.974
301,15034.61,0.0,0.0,0.0,0.0,ZANDVLEUGE,21,bedrijventerrein,4,7485.0,0.0,0.0,174.16321
302,31090.55,0.0,0.0,0.0,0.0,DE WAAI,13,landbouwgebied,5,6145.0,0.0,0.0,0.5395743
303,94.68,190.96,8.670587,2.016899,17.487698,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7805.0,1655.7352,1655.7352,1714.0916
304,99893.71,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,5596.0,0.0,0.0,0.44435537
305,626.72,182.15,8.89,0.29064018,2.583791,SINT-JANS VELD,12,bedrijventerrein,4,7176.0,1619.3135,1619.3135,1716.3322
306,339.11,143.71,4.8409743,0.42378584,2.0515363,GALGENAKKER,22,woongebied,1,6952.0,695.6965,1037.867,926.5957
307,4939.06,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,4794.0,0.0,0.0,0.65548825
308,4381.52,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,6239.0,0.0,0.0,0.9075991
309,4662.28,0.0,0.0,0.0,0.0,BOTERHOEK,14,landbouwgebied,5,4940.0,0.0,0.0,0.8067547
310,108.85,63.51,3.06,0.5834635,1.7853982,ZANDVLEUGE,21,woongebied,1,7169.0,194.34059,385.2598,300.9482
311,11503.97,0.0,0.0,0.0,0.0,DE WAAI,13,landbouwgebied,5,5998.0,0.0,0.0,0.34913638
312,105.97,70.72,10.42,0.6673587,6.9538774,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8033.0,736.9024,736.9024,751.20953
313,6099.19,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,landbouwgebied,5,6404.0,0.0,0.0,0.66653293
314,236.03,87.18,9.95,0.36935982,3.6751301,MOEIE,16,bedrijventerrein,4,7608.0,867.441,964.0732,834.5679
315,126.01,82.13,7.61756,0.65177363,4.964925,MOLENSTRAAT,27,woongebied,1,7865.0,625.6302,625.6302,676.46655
316,26631.32,86.08,2.8,0.0032322844,0.009050396,DE WAAI,13,landbouwgebied,5,5317.0,241.024,241.024,246.15558
317,188.18,78.09,11.55,0.41497502,4.7929616,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8041.0,901.93945,772.98553,916.2161
318,61.23,61.23,0.0,1.0,0.0,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7958.0,0.0,210.09268,210.10135
319,5583.16,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,5419.0,0.0,0.0,0.47609502
320,214.23,100.13,11.9,0.46739486,5.5619984,ST JANSDREEF,23,woongebied,1,7674.0,1191.5469,1191.5469,1268.1807
321,309.23,91.81,0.0,0.29689872,0.0,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7853.0,0.0,244.82199,244.83157
322,268.12,82.43,3.1379886,0.30743697,0.9647337,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7880.0,258.6644,495.71167,448.5693
323,20.48,0.0,0.0,0.0,0.0,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8050.0,0.0,0.0,76.6292
324,65.97,65.97,3.42,1.0,3.42,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7974.0,225.61742,416.53662,358.86002
325,256.03,79.7,9.49,0.31129164,2.9541576,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7838.0,756.35297,756.35297,788.23456
326,2898.03,0.0,0.0,0.0,0.0,BOTERHOEK,14,landbouwgebied,5,4974.0,0.0,0.0,1.0084435
327,148.34,148.34,8.69,1.0,8.69,GALGENAKKER,22,woongebied,1,6908.0,1289.0745,1574.0842,1347.9984
328,456.42,150.71,5.62,0.33020025,1.8557254,ZANDVLEUGE,21,woongebied,1,7379.0,846.99023,846.99023,1010.9995
329,729.61,160.28,5.9487877,0.21967901,1.3068237,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7635.0,953.4717,1337.4065,1087.852
330,787.17,150.84,4.74,0.19162315,0.9082937,GALGENAKKER,22,woongebied,1,6903.0,714.98157,714.98157,927.5464
331,610.54,179.81,0.0,0.2945098,0.0,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7781.0,0.0,383.93484,383.94873
332,88.82,88.82,7.69,1.0,7.69,GALGENAKKER,22,woonuitbreidingsgebied,3,6795.0,683.0258,683.0258,683.82153
333,95.79,81.23,8.91123,0.8480009,7.5567307,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8001.0,723.85925,914.77844,745.83704
334,3956.4,0.0,0.0,0.0,0.0,MOLENSTRAAT,27,woongebied,1,7984.0,0.0,0.0,0.0
335,711.91,154.87,6.94,0.21754155,1.5097383,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,8006.0,1074.7977,1458.7325,1232.5604
336,80.11,18.4,2.47,0.22968417,0.5673199,BALGERHOEK,20,bedrijventerrein,4,6532.0,45.447998,142.08017,87.55136
337,7763.14,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,5115.0,0.0,0.0,0.44435537
338,2002.6,491.39,6.5983443,0.24537602,1.6190755,ZANDVLEUGE,21,woongebied,1,7218.0,3242.3606,4256.1973,3628.604
339,437.76,207.27,5.81361,0.47347862,2.75262,GALGENAKKER,22,woonuitbreidingsgebied,3,7368.0,1204.9869,1204.9869,1355.0994
340,255.74,112.54,7.475424,0.4400563,3.2896073,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8029.0,841.2842,1183.4547,966.7026
341,3687.16,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,woongebied,1,6908.0,0.0,0.0,3.164995
342,2971.0,0.0,0.0,0.0,0.0,NIJVERHEIDSKAAI,18,bedrijventerrein,4,7375.0,0.0,0.0,279.9431
343,437.76,0.0,0.0,0.0,0.0,ZANDVLEUGE,21,woongebied,1,7778.0,0.0,0.0,21.504126
344,1819.85,0.0,0.0,0.0,0.0,BOTERHOEK,14,landbouwgebied,5,4871.0,0.0,0.0,0.55464387
345,463.13,434.22,3.18,0.9375769,2.9814944,MOLENSTRAAT,27,woongebied,1,7950.0,1380.8196,3247.3367,2742.3271
346,125.85,63.31,7.51,0.5030592,3.7779748,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7821.0,475.45813,685.5508,526.9317
347,15481.08,0.0,0.0,0.0,0.0,BUS,10,landbouwgebied,5,6418.0,0.0,0.0,0.5395743
348,14.71,0.0,0.0,0.0,0.0,MOLENSTRAAT,27,woongebied,1,7848.0,0.0,0.0,58.36934
349,13288.92,0.0,0.0,0.0,0.0,BOTERHOEK,14,landbouwgebied,5,4935.0,0.0,0.0,0.5078347
350,519.45,113.65,10.5,0.2187891,2.2972858,ZANDVLEUGE,21,bedrijventerrein,4,7561.0,1193.3251,1193.3251,1288.3606
351,229.54,81.24,0.0,0.35392523,0.0,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7652.0,0.0,190.9192,168.93307
352,3593.36,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,6040.0,0.0,0.0,0.65548825
353,429.53,110.97,7.8058033,0.25835216,2.0166461,MOLENSTRAAT,27,woongebied,1,7810.0,866.21,1208.3805,993.7434
354,660.55,162.03,0.2193853,0.24529558,0.053814247,GALGENAKKER,22,woonuitbreidingsgebied,3,7048.0,35.547,248.83762,248.8352
355,183.56,110.94,7.293939,0.6043801,4.4083114,MOLENSTRAAT,27,woongebied,1,7780.0,809.18964,1094.1995,885.5616
356,216.24,89.17,4.85,0.41236588,1.9999745,ZANDVLEUGE,21,woongebied,1,7379.0,432.4745,623.3937,587.347
357,263.84,115.19,7.71,0.43659037,3.3661118,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7821.0,888.1149,888.1149,1008.1212
358,655.85,94.46,7.673306,0.14402685,1.105162,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7679.0,724.8205,662.93304,770.3282
359,4737.21,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,landbouwgebied,5,5398.0,0.0,0.0,0.45379955
360,1535.23,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,7299.0,0.0,0.0,3.428711
361,824.0,152.49,4.9207134,0.18506068,0.9106306,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,8006.0,750.3596,1134.2944,1008.2137
362,1467.8,0.0,0.0,0.0,0.0,OOSTVELD,7,buitengebied,6,6875.0,0.0,0.0,68.89299
363,627.76,128.29,6.4447727,0.20436153,1.3170636,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7550.0,826.79987,1210.7347,961.3962
364,127.11,51.59,8.48,0.40586892,3.4417684,MOLENSTRAAT,27,woongebied,1,7865.0,437.4832,348.47043,477.7609
365,1560.23,198.5,7.396898,0.12722483,0.94106907,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7463.0,1468.2842,1585.3129,1514.3107
366,200.17,157.01,8.296716,0.78438324,6.5078044,MOEIE,16,woonvernieuwingsgebied,2,7959.0,1302.6672,1302.6672,1310.3867
367,127.8,0.0,0.0,0.0,0.0,WARME LANDEN,26,woonuitbreidingsgebied,3,7611.0,0.0,0.0,0.0
368,262.81,373.87,10.92,1.4225867,15.534646,ZUIDMOERSTRAAT GENTSESTEENWEG,19,bedrijventerrein,4,8065.0,4082.6604,3499.471,4014.433
369,278.25,97.47,8.13,0.3502965,2.8479104,MOEIE,16,woonvernieuwingsgebied,2,7959.0,792.4311,671.885,828.4685
370,355.6,38.13,0.48730135,0.10722722,0.052251972,BALGERHOEK,20,woongebied,1,6166.0,18.580801,18.580801,194.66133
371,92.76,90.66,3.77,0.97736096,3.6846507,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8041.0,341.7882,551.88086,486.0424
372,515.08,181.64,8.663534,0.35264423,3.0551453,MOLENSTRAAT,27,woongebied,1,7918.0,1573.6443,1957.5791,1642.6489
373,485.73,151.74,7.2649302,0.31239578,2.2695336,GALGENAKKER,22,woongebied,1,7083.0,1102.3806,1444.5511,1274.3981
374,57.24,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8065.0,0.0,743.2567,83.31846
375,4239.91,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,6745.0,0.0,0.0,0.8067547
376,1931.34,1466.36,5.6960487,0.75924486,4.324696,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7987.0,8352.458,10082.941,8754.099
377,6891.16,0.0,0.0,0.0,0.0,MOEIE,16,woonvernieuwingsgebied,2,7360.0,0.0,0.0,2.4262302
378,4681.17,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,4919.0,0.0,0.0,0.9075991
379,30738.1,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,landbouwgebied,5,5350.0,0.0,0.0,0.5395743
380,11140.29,0.0,0.0,0.0,0.0,OOSTVELD,7,landbouwgebied,5,7344.0,0.0,0.0,0.8569708
381,1997.35,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,7135.0,0.0,0.0,0.9075991
382,345.8,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7971.0,0.0,0.0,71.1476
383,393.09,347.64,22.81,0.88437766,20.172653,MOLENSTRAAT,27,woongebied,1,8033.0,7929.6685,8534.013,8023.7417
384,88.38,65.36,3.54,0.73953384,2.61795,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7923.0,231.3744,422.2936,363.63217
385,1458.25,0.0,0.0,0.0,0.0,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8050.0,0.0,0.0,185.63863
386,1910.29,1243.4,4.4927907,0.65089595,2.924339,MOLENSTRAAT,27,woongebied,1,7953.0,5586.336,6600.1724,6353.204
387,1943.88,198.22,5.4866066,0.10197131,0.5594765,MOERSTRAAT,15,buitengebied,6,4967.0,1087.5552,933.0481,1159.4298
