shapeid,OIDN,oppPerceel,oppBebouwd,volume,hoogte,woongebied,woonvernie,woonuitbre,industrie,landbouw,zone,zoneId,Mobiscore,X,Y
"5320","981601",272.74,93.810000,932.471000,9.940,MOEIE,MOEIE,,Nieuwendorpe,,MOEIE,"16","7457",92592.0776750000,208872.4198200000
"5321","975243",278.76,103.320000,546.439000,5.289,GALGENAKKER,,,,,GALGENAKKER,"22","7009",91892.1624920000,209665.6598900000
"5322","983582",540.72,171.740000,1210.204000,7.047,,,,,,OOSTVELDSTRAAT,"2","6982",96261.4460260000,208451.8824100000
"5323","979173",523.59,138.350000,911.190000,6.586,GALGENAKKER,,bebouwd,,,GALGENAKKER,"22","7263",92219.4633450000,209271.1768300000
"5324","981933",3252.28,3365.800000,23998.154000,7.130,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,Burgemeester Lionel Pussemierstraat,,KERKSTRAAT   ROZE,"25","7925",94547.3696090000,208967.1039100000
"5325","983598",4984.85,0.000000,0.000000,,LEKESTRAAT   SCHAPERIJ,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,OOSTVELD,"7","7559",95783.2804770000,207846.1958400000
"5326","986271",571.09,169.280000,1297.021000,7.662,ZANDVLEUGE,,,,Aardappelen,ZANDVLEUGE,"21","7561",94291.2468110000,209754.4399100000
"5327","980688",296.63,84.520000,713.061000,8.437,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8008",94171.4634130000,207987.0474000000
"5328","981415",132.50,112.570000,933.304000,8.291,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8011",93646.1201220000,208597.9482500000
"5329","978154",141.81,84.640000,696.587000,8.230,EEKLO CENTRUM,,,,,EEKLO CENTRUM,"17","8033",93914.4990360000,208678.8617400000
"5330","985622",1132.47,201.070000,1627.468000,8.094,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7680",95041.6534520000,209234.9874700000
"5331","983941",238.28,108.160000,1002.643000,9.270,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7707",94836.2262600000,207415.9742600000
"5332","978919",7198.28,2542.060000,24124.149000,9.490,,,,Nieuwendorpe,,NIJVERHEIDSKAAI WEST,"1","6527",92181.7336490000,207846.8067600000
"5333","978711",42.87,32.540000,314.987000,9.680,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7971",93681.7905940000,208345.3359700000
"5334","985653",740.36,186.460000,1208.261000,6.480,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7894",94793.5022740000,209180.7587500000
"5335","976028",574.32,168.560000,952.364000,5.650,GALGENAKKER,,,,,GALGENAKKER,"22","6354",91193.6071700000,209224.6185700000
"5336","976556",66.53,66.530000,200.439000,3.013,GALGENAKKER,,,,,GALGENAKKER,"22","7048",91932.0344240000,209752.1554000000
"5337","975151",261.92,74.330000,425.168000,5.720,GALGENAKKER,,bebouwd,,,GALGENAKKER,"22","6952",91768.9875880000,209667.6446600000
"5338","975044",2516.40,2209.780000,16182.576000,7.323,,,,Zeelaan - Kunstdal,,,,"6348",91163.0990530000,210241.1734400000
"5339","986021",95.23,95.230000,902.780000,9.480,ZANDVLEUGE,,,,,ZANDVLEUGE,"21","7281",94300.9074110000,210097.3155200000
"5340","983268",261.10,136.490000,764.344000,5.600,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","7937",94943.7000570000,207963.0801300000
"5341","981136",158.28,95.640000,855.022000,8.940,MOEIE,MOEIE,,,,MOEIE,"16","7838",93511.8294790000,208012.2434700000
"5342","983989",479.00,0.000000,0.000000,,,,,,,POKMOERE,"4","7426",94605.3340990000,207184.1673300000
"5343","977724",52.82,52.820000,563.061000,10.660,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7987",94197.0970490000,208841.7674300000
"5344","979264",3779.93,0.000000,0.000000,,MOEIE,MOEIE,,,"Granen, zaden en peulvruchten",VELDEKEN,"6","6745",93016.8971050000,207385.1005300000
"5345","978855",221.15,0.000000,0.000000,,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7876",93334.8584610000,208927.1302100000
"5346","974005",313.63,158.430000,1600.143000,10.100,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7960",93658.3469240000,209035.7955200000
"5347","980392",2525.82,0.000000,0.000000,,,,,,"Granen, zaden en peulvruchten",VELDEKEN,"6","6038",92573.3706370000,206985.4308100000
"5348","975920",4616.69,0.000000,0.000000,,,,,,Grasland,MOERSTRAAT,"15","4942",92542.7573990000,211826.0083500000
"5349","978626",578.62,0.000000,0.000000,,WARME LANDEN,WARME LANDEN,,,,WARME LANDEN,"26","7503",92878.2747030000,209354.7288600000
"5350","985230",765.57,205.060000,717.710000,3.500,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7705",95135.2542460000,208519.4753800000
"5351","984007",2521.40,250.950000,1533.593000,6.111,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,Oude Gentweg,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7801",94991.3353920000,207517.4237700000
"5352","980416",7144.60,0.000000,0.000000,,,,,,Grasland,VELDEKEN,"6","5586",92524.9454710000,206464.9811500000
"5353","980681",106.88,79.210000,792.100000,10.000,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8042",94157.1293730000,208039.5073400000
"5354","985010",1362.39,154.170000,1013.170000,6.572,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7549",95335.9249290000,208927.0684800000
"5355","977500",333.65,0.000000,0.000000,,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7907",94379.6023360000,209112.7208700000
"5356","978397",350.08,0.000000,0.000000,,MOEIE,MOEIE,,,,MOEIE,"16","7832",93221.0438130000,208406.9965700000
"5357","1071493",398.29,108.430000,695.515000,6.414,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7624",95271.3972280000,208904.0245200000
"5358","983465",269.54,145.780000,791.001000,5.426,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","7752",95253.0444130000,207864.9834000000
"5359","978101",171.22,0.000000,0.000000,,MOEIE,MOEIE,,,"Groenten, kruiden en sierplanten",MOEIE,"16","7672",93166.7268710000,208292.8233400000
"5360","984165",113.68,97.280000,698.470000,7.180,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","8021",94705.9745040000,208027.8498400000
"5361","974078",237.94,97.390000,810.285000,8.320,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7980",93656.1578470000,208904.6532700000
"5362","977721",683.35,155.170000,798.123000,5.144,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7742",93379.0499850000,209385.2101500000
"5363","974456",604.12,0.000000,0.000000,,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7960",93682.5503040000,209005.4264200000
"5364","984627",1329.37,0.000000,0.000000,,GEMEENTEHUIS   KERKESTEE,,,,Voedergewassen,GEMEENTEHUIS   KERKESTEE,"28","7508",95549.1193880000,208260.4385300000
"5365","976247",13045.28,0.000000,0.000000,,,,,,Vlas en hennep,MOERSTRAAT,"15","4901",92462.9590670000,212187.8576100000
"5366","985846",514.63,106.890000,882.911000,8.260,,,,,,VROMBOUTSTRAAT,"8","7133",95372.6431310000,209568.4450200000
"5367","979311",278.81,92.340000,709.171000,7.680,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7869",93787.2085070000,207967.2585400000
"5368","976361",203.46,156.460000,1043.588000,6.670,BALGERHOEK,,,,,BALGERHOEK,"20","6321",91200.4704510000,210337.1442400000
"5369","984185",217.65,95.500000,809.840000,8.480,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","8021",94803.6139520000,208007.4061100000
"5370","977865",68.99,68.990000,659.544000,9.560,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","8022",94019.8704450000,208863.7231200000
"5371","974008",274.26,134.910000,1334.260000,9.890,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7960",93634.7977440000,209001.7764000000
"5372","1071553",1022.12,285.610000,2404.390000,8.418,WARME LANDEN,WARME LANDEN,bebouwd,,,WARME LANDEN,"26","7426",92640.7024640000,209386.1999800000
"5373","984246",273.68,101.360000,710.472000,7.009,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","8021",94716.3864380000,208076.5991800000
"5374","977859",339.46,163.700000,1543.691000,9.430,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","8022",94007.6026350000,208888.3049100000
"5375","981611",325.03,268.260000,3008.240000,11.214,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8001",93897.6396700000,208311.1137800000
"5376","985294",1134.02,207.840000,1496.643000,7.201,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7463",95169.3074480000,209476.1307700000
"5377","981855",179.81,131.670000,550.381000,4.180,BALGERHOEK,,,,,BALGERHOEK,"20","6152",90557.6885970000,210855.4735200000
"5378","981478",340.56,280.080000,3450.586000,12.320,EEKLO CENTRUM,,,,,EEKLO CENTRUM,"17","7998",93678.0087830000,208687.9904200000
"5379","974415",37.36,56.630000,177.252000,3.130,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7998",93696.5213950000,208773.3514900000
"5380","984203",284.95,87.970000,494.391000,5.620,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","8001",94897.8948540000,207919.8049200000
"5381","981153",195.31,74.960000,703.874000,9.390,MOEIE,MOEIE,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,MOEIE,"16","7753",93498.7298420000,207759.4821300000
"5382","977514",65.76,47.850000,483.763000,10.110,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","8022",94076.1409750000,208653.3362700000
"5383","981726",110.74,70.370000,562.256000,7.990,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8001",93729.0165060000,208302.0661400000
"5384","976427",29084.62,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,BOTERHOEK,"14","4962",90586.8323190000,212263.9479700000
"5385","978597",139.61,67.080000,453.352000,6.758,MOEIE,MOEIE,,Nieuwendorpe,,MOEIE,"16","7571",92925.8254850000,208482.8570300000
"5386","976338",746.41,163.920000,1220.431000,7.445,GALGENAKKER,,bebouwd,,,GALGENAKKER,"22","6709",91410.1521650000,209600.4985500000
"5387","983692",3636.48,0.000000,0.000000,,LEKESTRAAT   SCHAPERIJ,,,,"Granen, zaden en peulvruchten",LEKESTRAAT   SCHAPERIJ,"24","7543",95676.8303160000,208002.3560700000
"5388","984409",122.35,119.830000,1327.716000,11.080,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","8029",94695.1748210000,208274.4450300000
"5389","983171",337.59,147.330000,1372.020000,9.313,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8045",94369.7374070000,208044.8518200000
"5390","980835",114.77,25.540000,81.217000,3.180,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8023",94307.6037400000,207990.0191400000
"5391","984025",124.33,81.080000,663.234000,8.180,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","7883",95016.1276440000,207760.3432900000
"5392","974173",177.08,129.280000,2579.815000,19.955,EEKLO CENTRUM,,,,,EEKLO CENTRUM,"17","7998",93648.9913200000,208788.0807200000
"5393","975369",21097.65,0.000000,0.000000,,,,,,,MOERSTRAAT,"15","5468",92776.4367550000,211050.2172800000
"5394","983334",199.88,26.870000,65.025000,2.420,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","8033",94640.9041230000,208135.0015300000
"5395","975136",205.86,75.700000,563.354000,7.442,WARME LANDEN,WARME LANDEN,bebouwd,,,WARME LANDEN,"26","7467",92715.8952640000,209356.3636000000
"5396","979768",311.09,193.170000,481.218000,2.491,MOEIE,MOEIE,bebouwd,,,MOEIE,"16","7652",92958.6666750000,208873.1886600000
"5397","986677",1932.10,0.000000,0.000000,,,,,,Grasland,MOERSTRAAT,"15","4707",93588.0628940000,212231.4485800000
"5398","1071613",99.26,193.390000,533.756000,2.760,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7890",93312.4585770000,208893.1857500000
"5399","980342",826.05,178.190000,1119.812000,6.284,GALGENAKKER,,bebouwd,,,GALGENAKKER,"22","7295",92267.1716750000,209021.2634100000
"5400","977281",215.00,192.310000,895.873000,4.658,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7848",93384.1804990000,209064.0341300000
"5401","981373",287.42,102.440000,626.064000,6.112,MOEIE,MOEIE,,,,MOEIE,"16","7538",92670.5144700000,208962.7665700000
"5402","978446",386.01,138.140000,1147.518000,8.307,GALGENAKKER,,,,,GALGENAKKER,"22","6344",91218.1981370000,209147.5259100000
"5403","1071642",156.55,0.000000,0.000000,,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7934",93573.0015060000,208319.6694700000
"5404","980465",254.72,99.580000,687.931000,6.908,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7889",93662.5738950000,208140.9735100000
"5405","1071535",28.03,9.140000,32.538000,3.560,WARME LANDEN,WARME LANDEN,,,,WARME LANDEN,"26","7370",92655.5528010000,209431.5076700000
"5406","977661",129.61,67.150000,572.118000,8.520,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7781",93781.7275350000,209425.5978300000
"5407","979657",575.97,175.010000,1279.323000,7.310,GALGENAKKER,,,,,GALGENAKKER,"22","6595",91301.1674400000,209137.4913000000
"5408","981582",1361.64,0.000000,0.000000,,GALGENAKKER,,,Bedrijventerrein uitbreiding Nieuwendorpe,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,GALGENAKKER,"22","6344",91136.6189790000,209125.7682300000
"5409","975172",255.41,89.610000,724.945000,8.090,GALGENAKKER,,bebouwd,,,GALGENAKKER,"22","6952",91743.0525130000,209508.3636100000
"5410","977253",275.25,96.030000,991.030000,10.320,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","8006",94649.9528030000,208348.0778400000
"5411","976985",687.00,102.400000,285.696000,2.790,MOLENSTRAAT,,,Molenstraat,,MOLENSTRAAT,"27","7814",93358.4840950000,209114.0512500000
"5412","981914",119.28,88.160000,824.296000,9.350,WARME LANDEN,WARME LANDEN,bebouwd,,,WARME LANDEN,"26","7610",92725.2646130000,209014.6653800000
"5413","975649",275.95,84.720000,485.446000,5.730,GALGENAKKER,,,,,GALGENAKKER,"22","7019",91821.7562360000,209482.3940300000
"5414","980006",919.12,199.720000,1429.657000,7.158,GALGENAKKER,,,,,GALGENAKKER,"22","7102",92141.3218480000,209345.8378500000
"5415","984220",307.74,128.980000,862.977000,6.691,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","8033",94631.5860460000,208122.0153400000
"5416","975836",1435.01,0.000000,0.000000,,WARME LANDEN,WARME LANDEN,geen uitspraak,,Voedergewassen,WARME LANDEN,"26","7503",92803.8105750000,209292.5417800000
"5417","978918",765.51,0.000000,0.000000,,,,,Nieuwendorpe,,NIJVERHEIDSKAAI WEST,"1","6527",92182.7221300000,207735.0254900000
"5418","979503",3453.18,0.000000,0.000000,,,,,,,VELDEKEN,"6","6910",93520.6102580000,207272.6420700000
"5419","983885",265.80,234.830000,4952.565000,21.090,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8041",94447.8973680000,208146.2929200000
"5420","983394",556.53,345.750000,2164.395000,6.260,LEKESTRAAT   SCHAPERIJ,,,Lekestraat,,LEKESTRAAT   SCHAPERIJ,"24","8021",94844.1887800000,208083.2735400000
"5421","979567",409.33,119.600000,1075.204000,8.990,NIJVERHEIDSKAAI,NIJVERHEIDSKAAI,,Nieuwendorpe,,NIJVERHEIDSKAAI,"18","7328",92650.2542940000,208044.0797100000
"5422","983011",1328.83,444.910000,1459.305000,3.280,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","7883",95072.6423280000,207725.0784300000
"5423","979633",119.60,28.070000,90.947000,3.240,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7995",93626.6361360000,208494.1342500000
"5424","975212",220.56,0.000000,0.000000,,,,,,Aardappelen,SINT-JANS VELD,"12","6975",92253.2152810000,209942.4770800000
"5425","978450",6506.66,0.000000,0.000000,,WARME LANDEN,WARME LANDEN,,Brugsesteenweg,,WARME LANDEN,"26","7650",92961.6700480000,209071.7637300000
"5426","983511",679.18,163.600000,849.772000,5.194,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","7559",95568.6254800000,207969.8700100000
"5427","973967",464.94,210.660000,1112.285000,5.280,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7931",93558.5945660000,208985.7018500000
"5428","975732",1752.50,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,BOTERHOEK,"14","4999",91539.5156630000,211710.9734700000
"5429","976977",199.59,221.400000,2612.520000,11.800,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7814",93303.4692280000,209128.7442600000
"5430","980265",14.97,0.000000,0.000000,,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7995",93647.2528780000,208461.4653900000
"5431","982921",72.27,131.570000,864.415000,6.570,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7700",94998.9293330000,207323.8488100000
"5432","975437",510.82,79.510000,473.614000,5.957,BALGERHOEK,,,,,BALGERHOEK,"20","6088",90922.6404260000,210802.5022700000
"5433","986258",223.21,60.830000,461.700000,7.590,ZANDVLEUGE,,,,Aardappelen,ZANDVLEUGE,"21","7485",94292.1928690000,209846.9740300000
"5434","986484",6138.63,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,VROMBOUTSTRAAT,"8","7142",95625.2504320000,209473.1096100000
"5435","982499",360.20,112.560000,862.294000,7.661,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7936",93670.4039490000,208207.3192600000
"5436","976465",161.48,152.240000,1504.131000,9.880,BALGERHOEK,,,,,BALGERHOEK,"20","6143",90450.3603560000,210894.3627400000
"5437","976602",305.46,182.210000,868.257000,4.765,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7935",94236.0533780000,209066.6854700000
"5438","980272",7452.73,244.130000,653.275000,2.676,GALGENAKKER,,geen uitspraak,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,GALGENAKKER,"22","7217",92262.5220580000,208880.6179100000
"5439","976764",61.14,61.140000,492.177000,8.050,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7898",94295.7441350000,209208.2733800000
"5440","984313",111.81,58.070000,571.409000,9.840,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","8001",94715.5179320000,207984.6933100000
"5441","979529",171.72,0.000000,0.000000,,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7936",93676.8706840000,208274.3607200000
"5442","979438",223.13,123.680000,840.310000,6.794,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7892",93718.4821640000,208019.0287100000
"5443","975641",222.47,91.830000,734.640000,8.000,GALGENAKKER,,bebouwd,,,GALGENAKKER,"22","6709",91489.7283560000,209545.8087100000
"5444","977867",255.68,33.810000,101.430000,3.000,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7944",94274.3461950000,208961.7640900000
"5445","974932",8398.68,0.000000,0.000000,,BALGERHOEK,,,,Aardappelen,BALGERHOEK,"20","5905",90586.5464290000,211110.5827100000
"5446","979753",194.39,99.860000,881.764000,8.830,WARME LANDEN,WARME LANDEN,,,,WARME LANDEN,"26","7661",92930.2843990000,208988.6516300000
"5447","982011",1236.89,396.930000,2970.038000,7.483,MOEIE,MOEIE,,,,MOEIE,"16","7771",93116.1307480000,208409.0683800000
"5448","984652",486.55,227.140000,1207.276000,5.315,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","7518",95572.7065350000,208197.8111900000
"5449","981661",7085.04,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,VELDEKEN,"6","6506",92663.7849210000,207294.0953900000
"5450","982673",205.70,180.530000,1140.950000,6.320,,,,,,POKMOERE,"4","7409",95102.2543250000,207050.8597400000
"5451","975385",1489.90,0.000000,0.000000,,,,,,Grasland,MOERSTRAAT,"15","5409",92174.3475510000,211224.7569400000
"5452","986038",2091.42,0.000000,0.000000,,,,,,Grasland,SINT-JANS VELD,"12","6498",93235.2372530000,210209.9262200000
"5453","984169",204.20,119.910000,816.993000,6.813,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","8021",94726.9249730000,208029.2595700000
"5454","983909",1015.80,0.000000,0.000000,,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,bebouwd,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7773",94784.6800900000,207599.9318200000
"5455","985386",659.56,240.690000,2909.942000,12.090,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7505",95487.0936340000,208508.3502500000
"5456","981448",70.55,62.560000,620.595000,9.920,EEKLO CENTRUM,,,,,EEKLO CENTRUM,"17","7947",93566.5956050000,208734.4459000000
"5457","1071525",8.61,0.000000,0.000000,,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7984",93843.5402460000,209013.9370800000
"5458","976407",312.40,0.000000,0.000000,,,,,,Vlas en hennep,MOERSTRAAT,"15","4931",92458.0656700000,211986.0504700000
"5459","974644",863.91,269.040000,4027.529000,14.970,BALGERHOEK,,,,,BALGERHOEK,"20","6096",90491.3174170000,210928.9821000000
"5460","984950",1192.59,178.890000,1204.782000,6.735,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7783",95074.7059600000,208735.9934000000
"5461","984223",316.52,124.020000,1147.457000,9.252,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","8033",94633.7887520000,208102.0822300000
"5462","980311",196.92,74.200000,736.064000,9.920,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7840",93219.0270180000,208974.7059800000
"5463","986488",219.93,127.250000,895.287000,7.036,,,,,,VROMBOUTSTRAAT,"8","7042",95568.4490190000,209524.5461600000
"5464","974498",174.00,64.170000,692.394000,10.790,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7934",93660.8437390000,209146.7662800000
"5465","973931",1111.25,98.150000,443.638000,4.520,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7980",93622.2739250000,208940.5671300000
"5466","976249",5170.25,0.000000,0.000000,,,,,,Aardappelen,MOERSTRAAT,"15","4898",92103.5966930000,212240.6996500000
"5467","974165",423.67,28.120000,114.167000,4.060,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7915",94074.8819100000,209250.0652200000
"5468","976195",3355.02,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,MOERSTRAAT,"15","4931",92388.6828730000,211865.0423200000
"5469","981422",44.20,44.200000,367.302000,8.310,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8011",93630.7012550000,208568.4615600000
"5470","977470",495.30,88.130000,750.053000,8.511,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7772",93266.4899290000,209194.5890500000
